STANWOOD-CAMANO SCHOOL DISTRICT,Washington,WA ,5308340,    ,11,11,Snohomish County,1-Regular local school district that is NOT a component of a supervisory union,31-Town: Fringe,Prekindergarten,12th Grade,4883,253.41,19.27
STAPLES-MOTLEY SCHOOL DISTRICT,Minnesota,MN ,2733900,    ,3,3,Todd County,1-Regular local school district that is NOT a component of a supervisory union,33-Town: Remote,Prekindergarten,12th Grade,1014,80.36,12.62
STAPLETON PUBLIC SCHOOLS,Nebraska,NE ,3177100,    ,2,2,Logan County,1-Regular local school district that is NOT a component of a supervisory union,43-Rural: Remote,Prekindergarten,12th Grade,204,21.98,9.28
STAR ACADEMY OF TOLEDO,Ohio,OH ,3901298,    ,0,1,Lucas County,7-Independent Charter District,11-City: Large,–,–,†,†,†
STAR CITY SCHOOL DISTRICT,Arkansas,AR ,500028,    ,3,3,Lincoln County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,1509,113.06,13.35
STAR INTERNATIONAL ACADEMY,Michigan,MI ,2600228,    ,1,1,Wayne County,7-Independent Charter District,21-Suburb: Large,Prekindergarten,12th Grade,1637,84.19,19.44
STAR OF THE NORTH ACADEMY CHARTER S,Minnesota,MN ,2700390,    ,1,1,Anoka County,7-Independent Charter District,41-Rural: Fringe,Kindergarten,8th Grade,126,13.09,9.63
STAR SCHOOL DISTRICT NO. 054,Washington,WA ,5308370,    ,1,1,Franklin County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Kindergarten,6th Grade,15,2,7.5
STARBUCK SCHOOL DISTRICT,Washington,WA ,5308400,    ,1,1,Columbia County,1-Regular local school district that is NOT a component of a supervisory union,43-Rural: Remote,Kindergarten,8th Grade,20,3,6.67
STARK COUNTY AREA,Ohio,OH ,3906202,    ,1,1,Stark County,4-Regional Education Service Agency (RESA),13-City: Small,9th Grade,12th Grade,0,37,0
STARK COUNTY CUSD 100,Illinois,IL ,1737490,    ,3,3,Stark County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,697,54.6,12.77
STARK COUNTY ESC,Ohio,OH ,3904982,    ,0,†,Stark County,4-Regional Education Service Agency (RESA),21-Suburb: Large,Prekindergarten,Prekindergarten,0,77.8,0
STARK HIGH SCHOOL,Ohio,OH ,3900175,    ,1,1,Stark County,7-Independent Charter District,13-City: Small,9th Grade,12th Grade,119,5,23.8
STARK SCHOOL DISTRICT,New Hampshire,NH ,3306330,58,1,1,Coos County,2-Local school district that is a component of a supervisory union,43-Rural: Remote,Kindergarten,6th Grade,25,3.6,6.94
STARKVILLE- OKTIBBEHA CONS DIST,MISSISSIPPI,MS ,2800189,    ,8,8,Oktibbeha County,1-Regular local school district that is NOT a component of a supervisory union,33-Town: Remote,Prekindergarten,12th Grade,5061,310.62,16.29
STARKWEATHER 44,North Dakota,ND ,3817670,    ,2,2,Ramsey County,1-Regular local school district that is NOT a component of a supervisory union,43-Rural: Remote,Prekindergarten,12th Grade,60,9.24,6.49
STARMONT COMM SCHOOL DISTRICT,Iowa,IA ,1927270,    ,3,3,Fayette County,1-Regular local school district that is NOT a component of a supervisory union,43-Rural: Remote,Prekindergarten,12th Grade,622,45.87,13.56
STARPOINT CENTRAL SCHOOL DISTRICT,New York,NY ,3628050,    ,4,4,Niagara County,1-Regular local school district that is NOT a component of a supervisory union,41-Rural: Fringe,Kindergarten,12th Grade,2972,226,13.15
STARSHINE ACADEMY (85807),Arizona,AZ ,400416,    ,0,†,Maricopa County,7-Independent Charter District,11-City: Large,–,–,†,†,†
STARVED ROCK FOR VOC TECH ED,Illinois,IL ,1700283,    ,0,†,LaSalle County,4-Regional Education Service Agency (RESA),32-Town: Distant,–,–,†,†,†
STATE CHARTER SCHOOL INSTITUTE,Colorado,CO ,800020,    ,41,41,Denver County,7-Independent Charter District,21-Suburb: Large,Prekindergarten,12th Grade,18275,1051.97,17.37
STATE CHARTER SCHOOLS II- ACADEMY FOR CLASSICAL EDUCATION,GEORGIA,GA ,1300252,    ,1,1,Bibb County,7-Independent Charter District,12-City: Mid-size,Kindergarten,12th Grade,1770,117.2,15.1
STATE CHARTER SCHOOLS II- BACONTON COMMUNITY CHARTER SCHOOL,GEORGIA,GA ,1300256,    ,1,1,Mitchell County,7-Independent Charter District,42-Rural: Distant,Prekindergarten,12th Grade,872,57,15.3
STATE CHARTER SCHOOLS II- ETHOS CLASSICAL CHARTER SCHOOL,GEORGIA,GA ,1300255,    ,1,1,Fulton County,7-Independent Charter District,11-City: Large,3rd Grade,3rd Grade,123,11,11.18
STATE CHARTER SCHOOLS II- GENESIS INNOVATION ACADEMY FOR BOY,GEORGIA,GA ,1300248,    ,1,1,Fulton County,7-Independent Charter District,11-City: Large,Kindergarten,8th Grade,316,26.2,12.06
STATE CHARTER SCHOOLS II- GENESIS INNOVATION ACADEMY FOR GIR,GEORGIA,GA ,1300244,    ,1,1,Fulton County,7-Independent Charter District,11-City: Large,Kindergarten,8th Grade,332,24,13.83
STATE CHARTER SCHOOLS II- INTERNATIONAL ACADEMY OF SMYRNA,GEORGIA,GA ,1300249,    ,1,1,Cobb County,7-Independent Charter District,21-Suburb: Large,Kindergarten,6th Grade,430,29,14.83
STATE CHARTER SCHOOLS II- INTERNATIONAL CHARTER ACADEMY OF G,GEORGIA,GA ,1300250,    ,1,1,Gwinnett County,7-Independent Charter District,21-Suburb: Large,Kindergarten,5th Grade,164,13.3,12.33
STATE CHARTER SCHOOLS II- RESURGENCE HALL CHARTER SCHOOL,GEORGIA,GA ,1300247,    ,1,1,Fulton County,7-Independent Charter District,21-Suburb: Large,Kindergarten,8th Grade,276,19.5,14.15
STATE CHARTER SCHOOLS II- SAIL CHARTER ACADEMY - SCHOOL FOR,GEORGIA,GA ,1300245,    ,1,1,Columbia County,7-Independent Charter District,21-Suburb: Large,Kindergarten,8th Grade,568,37.2,15.27
STATE CHARTER SCHOOLS II- SLAM ACADEMY OF ATLANTA,GEORGIA,GA ,1300251,    ,1,1,Fulton County,7-Independent Charter District,11-City: Large,Kindergarten,4th Grade,102,7,14.57
STATE CHARTER SCHOOLS II- SPRING CREEK CHARTER ACADEMY,GEORGIA,GA ,1300253,    ,1,1,Decatur County,7-Independent Charter District,41-Rural: Fringe,Kindergarten,6th Grade,280,18,15.56
STATE CHARTER SCHOOLS- CHEROKEE CHARTER ACADEMY,Georgia,GA ,1300230,    ,1,1,Cherokee County,7-Independent Charter District,21-Suburb: Large,Kindergarten,8th Grade,628,47.2,13.31
STATE CHARTER SCHOOLS- COASTAL PLAINS CHARTER HIGH SCHOOL -,GEORGIA,GA ,1300246,    ,1,1,Candler County,7-Independent Charter District,33-Town: Remote,9th Grade,12th Grade,1175,195,6.03
STATE CHARTER SCHOOLS- DUBOIS INTEGRITY ACADEMY I,GEORGIA,GA ,1300237,    ,1,1,Clayton County,7-Independent Charter District,21-Suburb: Large,Kindergarten,5th Grade,807,55.8,14.46
STATE CHARTER SCHOOLS- FOOTHILLS CHARTER HIGH SCHOOL (MADISO,GEORGIA,GA ,1300235,    ,1,1,Clarke County,7-Independent Charter District,12-City: Mid-size,9th Grade,12th Grade,1866,26.2,71.22
STATE CHARTER SCHOOLS- GEORGIA CONNECTIONS ACADEMY,Georgia,GA ,1300227,    ,1,1,Gwinnett County,7-Independent Charter District,21-Suburb: Large,5th Grade,12th Grade,4640,111.2,41.73
STATE CHARTER SCHOOLS- GEORGIA CYBER ACADEMY,GEORGIA,GA ,1300232,    ,1,1,Clayton County,7-Independent Charter District,21-Suburb: Large,Kindergarten,12th Grade,9211,393,23.44
STATE CHARTER SCHOOLS- GEORGIA SCHOOL FOR INNOVATION AND THE,GEORGIA,GA ,1300238,    ,1,1,Richmond County,7-Independent Charter District,41-Rural: Fringe,Kindergarten,10th Grade,708,50.4,14.05
STATE CHARTER SCHOOLS- INTERNATIONAL CHARTER SCHOOL OF ATLAN,GEORGIA,GA ,1300234,    ,1,1,Fulton County,7-Independent Charter District,21-Suburb: Large,Kindergarten,8th Grade,789,56.7,13.92
STATE CHARTER SCHOOLS- IVY PREP ACADEMY AT KIRKWOOD FOR GIR,Georgia,GA ,1300226,    ,1,1,DeKalb County,7-Independent Charter District,21-Suburb: Large,Kindergarten,8th Grade,491,40.1,12.24
STATE CHARTER SCHOOLS- MOUNTAIN EDUCATION CENTER SCHOOL,Georgia,GA ,1300214,    ,1,1,White County,7-Independent Charter District,41-Rural: Fringe,9th Grade,12th Grade,2093,117.3,17.84
STATE CHARTER SCHOOLS- ODYSSEY SCHOOL,Georgia,GA ,1300023,    ,1,1,Coweta County,7-Independent Charter District,21-Suburb: Large,Kindergarten,8th Grade,348,29.5,11.8
STATE CHARTER SCHOOLS- SCINTILLA CHARTER ACADEMY,GEORGIA,GA ,1300236,    ,1,1,Lowndes County,7-Independent Charter District,41-Rural: Fringe,Kindergarten,6th Grade,588,42.3,13.9
STATE CHARTER SCHOOLS- UTOPIAN ACADEMY FOR THE ARTS CHARTER,GEORGIA,GA ,1300233,    ,1,1,Clayton County,7-Independent Charter District,21-Suburb: Large,6th Grade,8th Grade,268,23,11.65
STATE COLLEGE AREA SD,Pennsylvania,PA ,4222770,    ,11,11,Centre County,1-Regular local school district that is NOT a component of a supervisory union,13-City: Small,Kindergarten,12th Grade,6818,545.24,12.5
STATE FAIR COMMUNITY COLLEGE,Missouri,MO ,2900005,    ,1,1,Pettis County,8-Other education agencies,33-Town: Remote,9th Grade,12th Grade,0,9,0
STATE SCHOOLS,GEORGIA,GA ,1300254,    ,3,3,Fulton County,5-State agency providing elementary and/or secondary level instruction,21-Suburb: Large,Prekindergarten,12th Grade,333,96.5,3.45
STATE STREET ACADEMY,Michigan,MI ,2600264,    ,1,1,Bay County,7-Independent Charter District,13-City: Small,Prekindergarten,6th Grade,146,11,13.27
STATE-SPONSORED CHARTER SCHOOLS,Nevada,NV ,3200001,    ,56,59,Carson City,7-Independent Charter District,11-City: Large,Prekindergarten,12th Grade,47624,1916,24.86
STATESMEN COLLEGE PREPARATORY ACADEMY FOR BOYS PCS,DISTRICT OF COLUMBIA,DC ,1100110,    ,1,1,District of Columbia,7-Independent Charter District,11-City: Large,4th Grade,5th Grade,130,10,13
STATESVILLE HOUSING AUTHORITY,North Carolina,NC ,3700159,    ,0,†,Iredell County,8-Other education agencies,21-Suburb: Large,†,†,†,†,†
STAUNTON CITY PBLC SCHS,Virginia,VA ,5103690,    ,6,6,Staunton city,1-Regular local school district that is NOT a component of a supervisory union,13-City: Small,Prekindergarten,12th Grade,2737,177.75,15.4
STAUNTON CUSD 6,Illinois,IL ,1737590,    ,3,3,Macoupin County,1-Regular local school district that is NOT a component of a supervisory union,32-Town: Distant,Prekindergarten,12th Grade,1294,78.9,16.4
STE. GENEVIEVE CO. R-II,Missouri,MO ,2929370,    ,4,4,Ste. Genevieve County,1-Regular local school district that is NOT a component of a supervisory union,32-Town: Distant,Prekindergarten,12th Grade,1877,145.72,12.88
STEAM ACADEMY CHARTER SCHOOL,MINNESOTA,MN ,2700453,    ,0,1,Ramsey County,7-Independent Charter District,43-Rural: Remote,–,–,†,†,†
STEAM ACADEMY OF AKRON,Ohio,OH ,3901454,    ,1,1,Summit County,7-Independent Charter District,12-City: Mid-size,Kindergarten,5th Grade,115,8,14.38
STEAM ACADEMY OF WARREN,Ohio,OH ,3901434,    ,1,1,Trumbull County,7-Independent Charter District,13-City: Small,Kindergarten,8th Grade,235,15.5,15.16
STEAM ACADEMY OF WARRENSVILLE HEIGHTS,Ohio,OH ,3901482,    ,1,1,Cuyahoga County,7-Independent Charter District,21-Suburb: Large,Kindergarten,8th Grade,233,13,17.92
STEAMBOAT SPRINGS SCHOOL DISTRICT NO. RE 2,Colorado,CO ,806660,    ,7,7,Routt County,1-Regular local school district that is NOT a component of a supervisory union,33-Town: Remote,Prekindergarten,12th Grade,2653,176.97,14.99
STEEL ACADEMY,OHIO,OH ,3901567,    ,1,1,Summit County,7-Independent Charter District,12-City: Mid-size,6th Grade,12th Grade,132,8.5,15.53
STEEL CENTER FOR CAREER AND TECHNICAL EDUCATION,Pennsylvania,PA ,4280050,    ,1,1,Allegheny County,9-Specialized public school district,21-Suburb: Large,9th Grade,12th Grade,0,20.25,0
STEEL CITY ACADEMY,INDIANA,IN ,1800171,    ,1,1,Lake County,7-Independent Charter District,13-City: Small,Kindergarten,12th Grade,475,0,†
STEEL VALLEY SD,Pennsylvania,PA ,4222790,    ,4,4,Allegheny County,1-Regular local school district that is NOT a component of a supervisory union,21-Suburb: Large,Kindergarten,12th Grade,1350,117.1,11.53
STEELE CANYON HIGH DISTRICT,CALIFORNIA,CA ,601838,    ,1,1,San Diego County,7-Independent Charter District,21-Suburb: Large,9th Grade,12th Grade,2147,0,†
STEELE CREEK PREPARATORY ACADEMY,NORTH CAROLINA,NC ,3700454,    ,1,1,Mecklenburg County,7-Independent Charter District,11-City: Large,Kindergarten,6th Grade,368,25,14.72
STEELEVILLE CUSD 138,Illinois,IL ,1737650,    ,2,2,Randolph County,1-Regular local school district that is NOT a component of a supervisory union,32-Town: Distant,Prekindergarten,12th Grade,441,31.21,14.13
STEELTON-HIGHSPIRE SD,Pennsylvania,PA ,4222800,    ,2,2,Dauphin County,1-Regular local school district that is NOT a component of a supervisory union,21-Suburb: Large,Kindergarten,12th Grade,1290,105,12.29
STEELVILLE R-III,Missouri,MO ,2929430,    ,3,3,Crawford County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,1009,71.28,14.16
STEGER SD 194,Illinois,IL ,1737680,    ,3,3,Will County,1-Regular local school district that is NOT a component of a supervisory union,21-Suburb: Large,Prekindergarten,8th Grade,1474,115,12.82
STEHEKIN SCHOOL DISTRICT,Washington,WA ,5308430,    ,1,1,Chelan County,1-Regular local school district that is NOT a component of a supervisory union,43-Rural: Remote,Kindergarten,8th Grade,10,1,10
STEILACOOM HIST. SCHOOL DISTRICT,Washington,WA ,5308460,    ,10,10,Pierce County,1-Regular local school district that is NOT a component of a supervisory union,21-Suburb: Large,Prekindergarten,12th Grade,3426,174.25,19.66
STELLA ELEMENTARY CHARTER ACADEMY DISTRICT,CALIFORNIA,CA ,602322,    ,1,1,Los Angeles County,7-Independent Charter District,11-City: Large,Kindergarten,2nd Grade,121,0,†
STELLA MIDDLE CHARTER ACADEMY DISTRICT,CALIFORNIA,CA ,601889,    ,1,1,Los Angeles County,7-Independent Charter District,11-City: Large,5th Grade,8th Grade,496,†,–
STELLAR COLLEGIATE CHARTER SCHOOL AGENCY,WISCONSIN,WI ,5500076,    ,1,1,Milwaukee County,7-Independent Charter District,11-City: Large,Prekindergarten,5th Grade,190,16.03,11.85
STEM PARTNERSHIP SCHOOL,ILLINOIS,IL ,1701415,    ,1,1,Kane County,1-Regular local school district that is NOT a component of a supervisory union,21-Suburb: Large,3rd Grade,8th Grade,188,3,62.67
STEM PREPARATORY ELEMENTARY DISTRICT,CALIFORNIA,CA ,602045,    ,1,1,Los Angeles County,7-Independent Charter District,11-City: Large,Kindergarten,4th Grade,244,0,†
STEP ACADEMY CHARTER SCHOOL,Minnesota,MN ,2700367,    ,2,2,Ramsey County,7-Independent Charter District,11-City: Large,Kindergarten,12th Grade,614,31.02,19.79
STEP CHARTER SCHOOL,Texas,TX ,4800275,    ,2,2,Harris County,7-Independent Charter District,11-City: Large,Kindergarten,8th Grade,519,34.68,14.97
STEP UP SCHOOLS INC. (4313),Arizona,AZ ,400040,    ,1,1,Maricopa County,7-Independent Charter District,11-City: Large,Kindergarten,8th Grade,52,0,†
STEPHEN F AUSTIN STATE UNIVERSITY CHARTER SCHOOL,Texas,TX ,4801395,    ,1,1,Nacogdoches County,7-Independent Charter District,33-Town: Remote,Kindergarten,5th Grade,254,16.79,15.13
STEPHEN-ARGYLE CENTRAL SCHOOLS,Minnesota,MN ,2700127,    ,2,2,Marshall County,1-Regular local school district that is NOT a component of a supervisory union,43-Rural: Remote,Prekindergarten,12th Grade,290,22.73,12.76
STEPHENS COUNTY,Georgia,GA ,1304560,    ,6,6,Stephens County,1-Regular local school district that is NOT a component of a supervisory union,41-Rural: Fringe,Prekindergarten,12th Grade,3984,263.4,15.13
STEPHENSON AREA PUBLIC SCHOOLS,Michigan,MI ,2633000,    ,2,2,Menominee County,1-Regular local school district that is NOT a component of a supervisory union,43-Rural: Remote,Prekindergarten,12th Grade,468,25.7,18.21
STEPHENVILLE ISD,Texas,TX ,4841520,    ,6,6,Erath County,1-Regular local school district that is NOT a component of a supervisory union,33-Town: Remote,Prekindergarten,12th Grade,3841,258.44,14.86
STEPPING STONES ACADEMY (10966),Arizona,AZ ,400187,    ,1,1,Maricopa County,7-Independent Charter District,21-Suburb: Large,Kindergarten,8th Grade,207,0,†
STEPSTONE ACADEMY,Ohio,OH ,3901498,    ,1,1,Cuyahoga County,7-Independent Charter District,11-City: Large,Kindergarten,3rd Grade,139,10,13.9
STEPTOE SCHOOL DISTRICT,Washington,WA ,5308490,    ,1,1,Whitman County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,8th Grade,69,3.74,18.45
STERLING,Kansas,KS ,2012030,    ,2,2,Rice County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,501,0,†
STERLING,Oklahoma,OK ,4028590,    ,2,2,Comanche County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,349,26,13.42
STERLING 35,North Dakota,ND ,3817760,    ,1,1,Burleigh County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,8th Grade,9,3,3
STERLING CITY ISD,Texas,TX ,4841550,    ,3,6,Sterling County,1-Regular local school district that is NOT a component of a supervisory union,43-Rural: Remote,Prekindergarten,12th Grade,343,29.28,11.71
STERLING CUSD 5,Illinois,IL ,1742310,    ,6,6,Whiteside County,1-Regular local school district that is NOT a component of a supervisory union,32-Town: Distant,Prekindergarten,12th Grade,3295,183.84,17.92
